model,category,subtype,pair,layer,patch_type,alpha,progress,kl_ratio,logit_delta_ratio,patch_norm,a_ref_norm,b_ref_norm,norm_ratio_to_a,norm_ratio_to_b,norm_z,max_abs_norm_z,finite,off_manifold,high_progress,over_conversion,negative_progress,labels
glm4,style,formal,style_formal_send,0,resid_in,1.000000,0.984653,0.031126,1.021300,0.244556,0.250057,0.244556,0.978001,1.000003,-1.124491,1.124491,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,0,resid_out,1.000000,0.990942,0.030887,1.028040,8.218884,8.218596,8.218865,1.000035,1.000002,-0.947616,0.947616,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,0,attn_out,1.000000,-0.059019,0.897496,0.445021,0.784602,0.827631,0.784602,0.948010,1.000000,-0.958569,0.958569,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,0,mlp_out,1.000000,0.987113,0.047820,1.033140,8.032114,8.030131,8.032086,1.000247,1.000003,-0.700690,0.700690,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,1,resid_in,0.500000,0.997991,0.036080,1.066125,8.203934,8.218596,8.218865,0.998216,0.998183,-1.393521,1.393521,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,1,resid_out,0.500000,0.943468,0.028399,0.990531,14.742085,14.755427,14.779282,0.999096,0.997483,-1.701721,1.701721,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,1,resid_in,0.750000,0.971506,0.029145,1.008433,8.207677,8.218596,8.218865,0.998671,0.998639,-1.281874,1.281874,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,1,resid_out,0.750000,0.983195,0.028935,1.017832,14.754331,14.755427,14.779282,0.999926,0.998312,-1.414940,1.414940,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,1,mlp_out,0.750000,0.996698,0.054544,1.087996,7.199817,7.197522,7.222953,1.000319,0.996797,-1.479323,1.479323,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,1,resid_in,1.000000,0.990942,0.030887,1.028040,8.218884,8.218596,8.218865,1.000035,1.000002,-0.947616,0.947616,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,1,resid_out,1.000000,0.988696,0.030935,1.026753,14.779297,14.755427,14.779282,1.001618,1.000001,-0.830234,0.830234,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,1,mlp_out,1.000000,0.949202,0.027723,0.998365,7.222967,7.197522,7.222953,1.003535,1.000002,-0.648778,0.648778,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,2,resid_in,0.500000,0.943468,0.028399,0.990531,14.742085,14.755427,14.779282,0.999096,0.997483,-1.701721,1.701721,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,2,resid_out,0.500000,0.933373,0.029272,0.983260,15.494628,15.528852,15.560495,0.997796,0.995767,-1.787309,1.787309,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,2,resid_in,0.750000,0.983195,0.028935,1.017832,14.754331,14.755427,14.779282,0.999926,0.998312,-1.414940,1.414940,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,2,resid_out,0.750000,0.983547,0.029404,1.018861,15.514933,15.528852,15.560495,0.999104,0.997072,-1.527369,1.527369,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,2,attn_out,0.750000,-0.056363,0.991017,0.181602,0.398840,0.416057,0.446347,0.958620,0.893565,-1.520516,1.520516,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,2,resid_in,1.000000,0.988696,0.030935,1.026753,14.779297,14.755427,14.779282,1.001618,1.000001,-0.830234,0.830234,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,2,resid_out,1.000000,0.995441,0.030308,1.033696,15.560511,15.528852,15.560495,1.002039,1.000001,-0.943882,0.943882,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,3,resid_in,0.500000,0.933373,0.029272,0.983260,15.494628,15.528852,15.560495,0.997796,0.995767,-1.787309,1.787309,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,3,resid_out,0.500000,0.928615,0.027128,0.978642,15.553824,15.601132,15.657715,0.996968,0.993365,-1.621562,1.621562,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,3,resid_in,0.750000,0.983547,0.029404,1.018861,15.514933,15.528852,15.560495,0.999104,0.997072,-1.527369,1.527369,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,3,resid_out,0.750000,0.971055,0.037284,1.007781,15.586915,15.601132,15.657715,0.999089,0.995478,-1.394902,1.394902,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,3,resid_in,1.000000,0.995441,0.030308,1.033696,15.560511,15.528852,15.560495,1.002039,1.000001,-0.943882,0.943882,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,3,resid_out,1.000000,0.991120,0.031073,1.029107,15.657714,15.601132,15.657715,1.003627,1.000000,-0.909950,0.909950,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,4,attn_out,0.250000,-0.078829,0.964116,0.207557,1.591841,1.648803,1.710394,0.965452,0.930687,-1.265865,1.265865,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,4,resid_in,0.500000,0.928615,0.027128,0.978642,15.553824,15.601132,15.657715,0.996968,0.993365,-1.621562,1.621562,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,4,resid_out,0.500000,0.954946,0.019907,0.989496,253.610138,253.615570,253.616867,0.999979,0.999973,-0.040097,0.040097,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,4,attn_out,0.500000,-0.082089,0.934700,0.244107,1.583271,1.648803,1.710394,0.960255,0.925676,-1.315254,1.315254,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,4,resid_in,0.750000,0.971055,0.037284,1.007781,15.586915,15.601132,15.657715,0.999089,0.995478,-1.394902,1.394902,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,4,resid_out,0.750000,0.974097,0.034938,1.008750,253.612427,253.615570,253.616867,0.999988,0.999982,-0.024703,0.024703,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,4,attn_out,0.750000,-0.064014,0.998328,0.204845,1.623917,1.648803,1.710394,0.984907,0.949441,-1.081004,1.081004,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,4,resid_in,1.000000,0.991120,0.031073,1.029107,15.657714,15.601132,15.657715,1.003627,1.000000,-0.909950,0.909950,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,4,resid_out,1.000000,0.990667,0.030299,1.028012,253.618729,253.615570,253.616867,1.000012,1.000007,0.017680,0.017680,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,5,resid_in,0.500000,0.954946,0.019907,0.989496,253.610138,253.615570,253.616867,0.999979,0.999973,-0.040097,0.040097,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,5,resid_out,0.500000,0.969952,0.019000,1.003752,265.409088,265.419312,265.416901,0.999961,0.999971,-0.066037,0.066037,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,5,resid_in,0.750000,0.974097,0.034938,1.008750,253.612427,253.615570,253.616867,0.999988,0.999982,-0.024703,0.024703,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,5,resid_out,0.750000,0.986899,0.034979,1.023028,265.411133,265.419312,265.416901,0.999969,0.999978,-0.052163,0.052163,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,5,resid_in,1.000000,0.990667,0.030299,1.028012,253.618729,253.615570,253.616867,1.000012,1.000007,0.017680,0.017680,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,5,resid_out,1.000000,0.987549,0.032869,1.026144,265.418427,265.419312,265.416901,0.999997,1.000006,-0.002671,0.002671,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,5,attn_out,1.000000,-0.054738,0.976564,0.181173,0.852843,0.954869,0.852842,0.893152,1.000002,-1.320151,1.320151,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,6,resid_in,0.500000,0.969952,0.019000,1.003752,265.409088,265.419312,265.416901,0.999961,0.999971,-0.066037,0.066037,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,6,resid_out,0.500000,0.975371,0.015872,1.008904,271.221161,271.235138,271.231628,0.999948,0.999961,-0.142709,0.142709,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,6,resid_in,0.750000,0.986899,0.034979,1.023028,265.411133,265.419312,265.416901,0.999969,0.999978,-0.052163,0.052163,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,6,resid_out,0.750000,0.982368,0.034753,1.020219,271.223663,271.235138,271.231628,0.999958,0.999971,-0.125540,0.125540,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,6,resid_in,1.000000,0.987549,0.032869,1.026144,265.418427,265.419312,265.416901,0.999997,1.000006,-0.002671,0.002671,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,6,resid_out,1.000000,0.991286,0.033055,1.029319,271.233032,271.235138,271.231628,0.999992,1.000005,-0.061264,0.061264,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,7,resid_in,0.500000,0.975371,0.015872,1.008904,271.221161,271.235138,271.231628,0.999948,0.999961,-0.142709,0.142709,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,7,resid_out,0.500000,0.950885,0.015265,0.989953,293.251251,293.271362,293.263733,0.999931,0.999957,-0.241557,0.241557,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,7,attn_out,0.500000,-0.055437,1.001744,0.137072,1.115237,1.263149,1.151647,0.882902,0.968385,-1.399393,1.399393,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,7,resid_in,0.750000,0.982368,0.034753,1.020219,271.223663,271.235138,271.231628,0.999958,0.999971,-0.125540,0.125540,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,7,resid_out,0.750000,0.967465,0.039725,1.005996,293.254028,293.271362,293.263733,0.999941,0.999967,-0.222202,0.222202,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,7,attn_out,0.750000,-0.058398,0.994981,0.167982,1.109205,1.263149,1.151647,0.878127,0.963147,-1.414889,1.414889,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,7,resid_in,1.000000,0.991286,0.033055,1.029319,271.233032,271.235138,271.231628,0.999992,1.000005,-0.061264,0.061264,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,7,resid_out,1.000000,0.993719,0.034864,1.030568,293.266022,293.271362,293.263733,0.999982,1.000008,-0.138612,0.138612,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,7,attn_out,1.000000,-0.064754,1.019597,0.202998,1.151649,1.263149,1.151647,0.911729,1.000002,-1.305849,1.305849,1.000000,0.000000,0.000000,0.000000,1.000000,on_manifold_negative_progress
glm4,style,formal,style_formal_send,8,resid_in,0.500000,0.950885,0.015265,0.989953,293.251251,293.271362,293.263733,0.999931,0.999957,-0.241557,0.241557,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,8,resid_out,0.500000,0.930137,0.025124,0.979633,316.073456,316.097351,316.087433,0.999924,0.999956,-0.331741,0.331741,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,8,resid_in,0.750000,0.967465,0.039725,1.005996,293.254028,293.271362,293.263733,0.999941,0.999967,-0.222202,0.222202,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,8,resid_out,0.750000,0.969892,0.030915,1.006807,316.076355,316.097351,316.087433,0.999934,0.999965,-0.311256,0.311256,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,8,resid_in,1.000000,0.993719,0.034864,1.030568,293.266022,293.271362,293.263733,0.999982,1.000008,-0.138612,0.138612,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_send,8,resid_out,1.000000,0.989158,0.034351,1.023755,316.090118,316.097351,316.087433,0.999977,1.000008,-0.214007,0.214007,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,resid_in,0.500000,0.954360,0.080482,1.086258,0.196951,0.251487,0.246970,0.783144,0.797466,-2.325528,2.325528,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,resid_out,0.500000,0.895116,0.074798,1.016952,8.202563,8.217175,8.223324,0.998222,0.997475,-1.434397,1.434397,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,mlp_out,0.500000,0.983902,0.046305,1.101460,8.020069,8.031471,8.037715,0.998580,0.997805,-1.127266,1.127266,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,resid_in,0.750000,0.994549,0.025093,1.042588,0.209901,0.251487,0.246970,0.834638,0.849902,-1.998814,1.998814,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,resid_out,0.750000,0.955776,0.040829,1.001031,8.208551,8.217175,8.223324,0.998951,0.998204,-1.255790,1.255790,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,mlp_out,0.750000,0.920431,0.056830,0.986376,8.025290,8.031471,8.037715,0.999230,0.998454,-0.942383,0.942383,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,resid_in,1.000000,0.954455,0.045943,1.000966,0.246971,0.251487,0.246970,0.982043,1.000002,-1.063571,1.063571,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,resid_out,1.000000,0.946480,0.048257,0.995895,8.223341,8.217175,8.223324,1.000750,1.000002,-0.814664,0.814664,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,0,mlp_out,1.000000,0.995768,0.026138,1.037604,8.037745,8.031471,8.037715,1.000781,1.000004,-0.501249,0.501249,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,resid_out,0.250000,0.996887,0.271174,1.188092,14.746071,14.763764,14.783653,0.998802,0.997458,-1.608383,1.608383,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,resid_in,0.500000,0.895116,0.074798,1.016952,8.202563,8.217175,8.223324,0.998222,0.997475,-1.434397,1.434397,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,resid_out,0.500000,0.926895,0.059755,1.015240,14.743630,14.763764,14.783653,0.998636,0.997293,-1.665538,1.665538,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,mlp_out,0.500000,0.949181,0.058071,1.073998,7.192161,7.210086,7.227117,0.997514,0.995163,-1.754022,1.754022,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,resid_in,0.750000,0.955776,0.040829,1.001031,8.208551,8.217175,8.223324,0.998951,0.998204,-1.255790,1.255790,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,resid_out,0.750000,0.964593,0.043847,1.011367,14.756109,14.763764,14.783653,0.999481,0.998137,-1.373286,1.373286,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,mlp_out,0.750000,0.921732,0.044927,1.021818,7.203036,7.210086,7.227117,0.999022,0.996668,-1.363829,1.363829,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,resid_in,1.000000,0.946480,0.048257,0.995895,8.223341,8.217175,8.223324,1.000750,1.000002,-0.814664,0.814664,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,resid_out,1.000000,0.941829,0.050245,0.991757,14.783672,14.763764,14.783653,1.001348,1.000001,-0.727761,0.727761,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,1,mlp_out,1.000000,0.945365,0.064868,1.060974,7.227127,7.210086,7.227117,1.002363,1.000001,-0.499530,0.499530,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
glm4,style,formal,style_formal_fix,2,resid_in,0.250000,0.996887,0.271174,1.188092,14.746071,14.763764,14.783653,0.998802,0.997458,-1.608383,1.608383,1.000000,0.000000,1.000000,0.000000,0.000000,on_manifold_high_progress
