model,source,scope,category,subtype,pair,patch_type,alpha,progress,both_progress,progress_drop,kl_ratio,both_kl_ratio,kl_ratio_vs_both,max_abs_norm_z,max_norm_z,max_z_metric,norm_ratio_flag,numeric_illegal,off_manifold,functional_failure,labels
deepseek7b,phase291,L27,recursive,complement_clause,rec_comp_know_safe,cross_battn_amlp,1.000000,-0.083284,1.022560,1.105844,1.398118,0.091443,15.289489,1.951666,-1.951666,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,complement_clause,rec_comp_hear_ready,cross_battn_amlp,1.000000,-0.262052,0.952976,1.215027,0.828061,0.010821,76.520245,1.612757,1.612757,L23.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,complement_clause,rec_comp_hear_ready,cross_battn_amlp,1.000000,-0.274684,0.939049,1.213733,0.756230,0.129595,5.835322,1.174670,1.174670,L25.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,complement_clause,rec_comp_hear_ready,cross_battn_amlp,1.000000,-0.245022,1.031588,1.276610,0.744619,0.225880,3.296516,1.108333,1.108333,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,complement_clause,rec_comp_hear_ready,cross_battn_amlp,1.000000,-0.240641,1.006052,1.246694,0.753533,0.227131,3.317615,1.108333,1.108333,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,complement_clause,rec_comp_expect_arrive,cross_battn_amlp,1.000000,-0.028585,1.093504,1.122089,1.085597,0.031521,34.440417,2.679137,2.679137,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,complement_clause,rec_comp_expect_arrive,cross_battn_amlp,1.000000,0.005863,1.215423,1.209560,0.970254,0.107244,9.047124,2.679137,2.679137,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,complement_clause,rec_comp_expect_arrive,cross_battn_amlp,1.000000,0.069841,1.342116,1.272275,0.937732,0.220359,4.255463,2.679137,2.679137,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,complement_clause,rec_comp_expect_arrive,cross_battn_amlp,1.000000,0.057345,1.229073,1.171728,0.944071,0.301494,3.131310,1.655266,1.655266,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,complement_clause,rec_comp_say_return,cross_battn_amlp,1.000000,-0.069121,0.539873,0.608994,0.628672,0.592388,1.061250,1.793798,1.793798,L25.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,complement_clause,rec_comp_say_return,cross_battn_amlp,1.000000,-0.069947,0.521677,0.591624,0.672946,0.541263,1.243288,1.793798,1.793798,L25.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,complement_clause,rec_comp_say_return,cross_battn_amlp,1.000000,-0.050627,0.506192,0.556819,0.704890,0.574036,1.227954,1.481055,1.481055,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,complement_clause,rec_comp_say_return,cross_battn_amlp,1.000000,-0.070017,0.614750,0.684767,0.750306,0.460293,1.630063,1.481055,1.481055,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,complement_clause,rec_comp_fear_lost,cross_battn_amlp,1.000000,-0.082669,0.902920,0.985589,0.795769,0.036654,21.710169,1.890764,1.890764,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,complement_clause,rec_comp_fear_lost,cross_battn_amlp,1.000000,-0.068988,0.847018,0.916005,0.837078,0.165995,5.042805,1.890764,1.890764,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,complement_clause,rec_comp_fear_lost,cross_battn_amlp,1.000000,-0.022180,0.921529,0.943710,0.880353,0.209610,4.199960,1.890764,1.890764,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,complement_clause,rec_comp_fear_lost,cross_battn_amlp,1.000000,-0.081156,0.898706,0.979862,0.840512,0.285509,2.943906,1.273188,1.273188,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,possessive_chain,rec_poss_jacket,cross_battn_amlp,1.000000,-0.109675,1.008292,1.117967,1.882709,0.062963,29.901890,1.007461,1.007461,L22.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,possessive_chain,rec_poss_jacket,cross_battn_amlp,1.000000,-0.146459,0.972568,1.119027,2.017608,0.168289,11.988984,0.996856,0.996856,L24.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,possessive_chain,rec_poss_jacket,cross_battn_amlp,1.000000,-0.113690,1.017885,1.131575,1.965952,0.357916,5.492779,0.637429,-0.637429,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,possessive_chain,rec_poss_jacket,cross_battn_amlp,1.000000,-0.115556,1.060242,1.175798,1.971536,0.497596,3.962124,0.637429,-0.637429,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,possessive_chain,rec_poss_car,cross_battn_amlp,1.000000,-0.257806,1.006553,1.264359,0.545812,0.034470,15.834551,1.197548,1.197548,L23.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,possessive_chain,rec_poss_car,cross_battn_amlp,1.000000,-0.252183,0.950402,1.202585,0.553928,0.034151,16.219890,0.821675,0.821675,L24.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,possessive_chain,rec_poss_car,cross_battn_amlp,1.000000,-0.254544,0.917543,1.172087,0.563010,0.056058,10.043393,0.711498,-0.711498,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,possessive_chain,rec_poss_car,cross_battn_amlp,1.000000,-0.262206,1.010212,1.272418,0.586659,0.143435,4.090056,0.711498,-0.711498,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,possessive_chain,rec_poss_book,cross_battn_amlp,1.000000,0.074472,0.867957,0.793485,0.589054,0.071012,8.295145,1.050557,1.050557,L20.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,possessive_chain,rec_poss_book,cross_battn_amlp,1.000000,0.055408,0.629551,0.574143,0.588541,0.192706,3.054083,0.669149,-0.669149,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,possessive_chain,rec_poss_phone,cross_battn_amlp,1.000000,0.030138,0.845505,0.815367,1.010574,0.099571,10.149323,1.162730,1.162730,L23.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,possessive_chain,rec_poss_phone,cross_battn_amlp,1.000000,0.069662,0.667531,0.597870,0.979394,0.376574,2.600798,0.863750,0.863750,L24.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,possessive_chain,rec_poss_house,cross_battn_amlp,1.000000,0.436357,1.012000,0.575642,0.537226,0.019939,26.942826,1.437940,1.437940,L23.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,possessive_chain,rec_poss_house,cross_aattn_bmlp,1.000000,0.367590,1.012000,0.644409,1.000241,0.019939,50.163838,1.243315,1.243315,L21.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,possessive_chain,rec_poss_house,cross_battn_amlp,1.000000,0.433311,0.950900,0.517589,0.538285,0.190804,2.821143,1.002354,1.002354,L24.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,possessive_chain,rec_poss_house,cross_aattn_bmlp,1.000000,0.342908,0.950900,0.607992,1.100678,0.190804,5.768634,1.127144,1.127144,L24.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,possessive_chain,rec_poss_house,cross_battn_amlp,1.000000,0.423685,0.962151,0.538467,0.566142,0.407159,1.390468,0.455934,-0.455934,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,possessive_chain,rec_poss_house,cross_aattn_bmlp,1.000000,0.348810,0.962151,0.613341,1.314096,0.407159,3.227474,0.331429,0.331429,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,possessive_chain,rec_poss_house,cross_aattn_bmlp,1.000000,0.280190,0.782936,0.502746,1.237619,0.516314,2.397026,0.285023,-0.285023,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,possessive_chain,rec_poss_note,cross_battn_amlp,1.000000,-0.053231,1.043092,1.096324,0.720594,0.020601,34.978467,1.226525,1.226525,L21.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,possessive_chain,rec_poss_note,cross_battn_amlp,1.000000,0.001875,1.093870,1.091995,0.776069,0.132543,5.855217,0.924021,0.924021,L24.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,possessive_chain,rec_poss_note,cross_battn_amlp,1.000000,-0.018867,1.135148,1.154014,0.824566,0.302226,2.728307,0.920607,-0.920607,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,possessive_chain,rec_poss_note,cross_battn_amlp,1.000000,-0.033055,1.137022,1.170077,0.834568,0.387753,2.152317,0.920607,-0.920607,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,possessive_chain,rec_poss_song,cross_battn_amlp,1.000000,-0.014328,0.980440,0.994768,0.841130,0.120191,6.998256,1.188344,1.188344,L23.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,possessive_chain,rec_poss_song,cross_battn_amlp,1.000000,-0.006784,0.901997,0.908781,0.833647,0.169295,4.924219,0.563539,0.563539,L24.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,possessive_chain,rec_poss_song,cross_battn_amlp,1.000000,0.012942,0.786160,0.773218,0.870631,0.405290,2.148167,0.441734,-0.441734,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,pp_chain,rec_pp_key_drawer,cross_battn_amlp,1.000000,-0.371292,0.984525,1.355817,0.598566,0.032791,18.254237,1.623915,1.623915,L22.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,pp_chain,rec_pp_key_drawer,cross_battn_amlp,1.000000,-0.240351,1.063047,1.303398,0.592246,0.150193,3.943240,1.553950,1.553950,L24.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,pp_chain,rec_pp_key_drawer,cross_aattn_bmlp,1.000000,0.491151,1.063047,0.571896,0.884973,0.150193,5.892251,2.518192,2.518192,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,pp_chain,rec_pp_key_drawer,cross_battn_amlp,1.000000,-0.273907,1.073774,1.347680,0.624232,0.202943,3.075891,1.093785,1.093785,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,pp_chain,rec_pp_key_drawer,cross_aattn_bmlp,1.000000,0.497977,1.073774,0.575797,0.918854,0.202943,4.527637,2.518192,2.518192,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,pp_chain,rec_pp_key_drawer,cross_battn_amlp,1.000000,-0.270365,1.093466,1.363831,0.633004,0.284456,2.225316,0.771721,-0.771721,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,pp_chain,rec_pp_key_drawer,cross_aattn_bmlp,1.000000,0.502658,1.093466,0.590808,0.997087,0.284456,3.505245,2.518192,2.518192,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,pp_chain,rec_pp_cup_table,cross_battn_amlp,1.000000,0.220850,1.030019,0.809169,1.328523,0.028426,46.736268,2.313561,2.313561,L21.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,pp_chain,rec_pp_cup_table,cross_aattn_bmlp,1.000000,0.332201,1.030019,0.697818,0.636276,0.028426,22.383627,2.464473,2.464473,L23.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,pp_chain,rec_pp_cup_table,cross_battn_amlp,1.000000,0.189492,1.120539,0.931047,1.311510,0.120611,10.873911,2.256129,2.256129,L25.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,pp_chain,rec_pp_cup_table,cross_aattn_bmlp,1.000000,0.376443,1.120539,0.744096,0.793225,0.120611,6.576738,2.222063,2.222063,L25.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,pp_chain,rec_pp_cup_table,cross_battn_amlp,1.000000,0.179935,1.038336,0.858401,1.327898,0.401538,3.307027,1.216864,1.216864,L26.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,pp_chain,rec_pp_cup_table,cross_aattn_bmlp,1.000000,0.360028,1.038336,0.678308,0.862676,0.401538,2.148429,1.961097,1.961097,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,pp_chain,rec_pp_cup_table,cross_battn_amlp,1.000000,0.151975,0.887869,0.735894,1.299886,1.084450,1.198658,0.780698,-0.780698,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,pp_chain,rec_pp_cup_table,cross_aattn_bmlp,1.000000,0.319540,0.887869,0.568329,0.950010,1.084450,0.876029,1.961097,1.961097,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,pp_chain,rec_pp_photo_album,cross_battn_amlp,1.000000,0.242704,1.008447,0.765743,0.365319,0.040100,9.110177,2.377483,2.377483,L22.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L20-L27,recursive,pp_chain,rec_pp_photo_album,cross_aattn_bmlp,1.000000,0.345680,1.008447,0.662767,0.894516,0.040100,22.307090,2.486553,2.486553,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,pp_chain,rec_pp_photo_album,cross_battn_amlp,1.000000,0.227274,0.843447,0.616172,0.366643,0.130024,2.819800,1.692451,1.692451,L24.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L24-L27,recursive,pp_chain,rec_pp_photo_album,cross_aattn_bmlp,1.000000,0.305594,0.843447,0.537853,0.920213,0.130024,7.077236,2.486553,2.486553,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,pp_chain,rec_pp_photo_album,cross_battn_amlp,1.000000,0.255834,0.878223,0.622388,0.412421,0.204595,2.015786,0.858132,-0.858132,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L26-L27,recursive,pp_chain,rec_pp_photo_album,cross_aattn_bmlp,1.000000,0.306250,0.878223,0.571972,0.990368,0.204595,4.840615,2.486553,2.486553,L27.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
deepseek7b,phase291,L27,recursive,pp_chain,rec_pp_photo_album,cross_battn_amlp,1.000000,0.261833,0.806781,0.544948,0.408089,0.291118,1.401797,0.858132,-0.858132,L27.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
